close,high,low,open,symbol,volume,id,key,date,updated,changeOverTime,marketChangeOverTime,uOpen,uClose,uHigh,uLow,uVolume,fOpen,fClose,fHigh,fLow,fVolume,label,change,changePercent
120.99,126.4585,120.54,124.68,AAPL,148199540,HISTORICAL_PRICES,AAPL,2/25/2021,1.62826E+12,-0.065064524,-0.065064524,124.68,120.99,126.4585,120.54,148199540,124.2824,120.6041,126.0552,120.1556,148199540,25-Feb-21,-4.36,-0.0348
121.26,124.85,121.2,122.59,AAPL,164560394,HISTORICAL_PRICES,AAPL,2/26/2021,1.62826E+12,-0.062978132,-0.062978132,122.59,121.26,124.85,121.2,164560394,122.199,120.8733,124.4518,120.8135,164560394,26-Feb-21,0.27,0.0022
127.79,127.93,122.79,123.75,AAPL,116307892,HISTORICAL_PRICES,AAPL,3/1/2021,1.62826E+12,-0.012518353,-0.012518353,123.75,127.79,127.93,122.79,116307892,123.3553,127.3825,127.522,122.3984,116307892,1-Mar-21,6.53,0.0539
125.12,128.72,125.01,128.41,AAPL,102260945,HISTORICAL_PRICES,AAPL,3/2/2021,1.62826E+12,-0.033150452,-0.033150452,128.41,125.12,128.72,125.01,102260945,128.0005,124.721,128.3095,124.6113,102260945,2-Mar-21,-2.67,-0.0209
122.06,125.71,121.84,124.81,AAPL,112966340,HISTORICAL_PRICES,AAPL,3/3/2021,1.62826E+12,-0.056796229,-0.056796229,124.81,122.06,125.71,121.84,112966340,124.412,121.6707,125.3091,121.4514,112966340,3-Mar-21,-3.06,-0.0245
120.13,123.6,118.62,121.75,AAPL,178154975,HISTORICAL_PRICES,AAPL,3/4/2021,1.62826E+12,-0.071710069,-0.071710069,121.75,120.13,123.6,118.62,178154975,121.3617,119.7469,123.2058,118.2417,178154975,4-Mar-21,-1.93,-0.0158
121.42,121.935,117.57,120.98,AAPL,153766601,HISTORICAL_PRICES,AAPL,3/5/2021,1.62826E+12,-0.061741751,-0.061741751,120.98,121.42,121.935,117.57,153766601,120.5942,121.0328,121.5461,117.1951,153766601,5-Mar-21,1.29,0.0107
116.36,121,116.21,120.93,AAPL,154376610,HISTORICAL_PRICES,AAPL,3/8/2021,1.62826E+12,-0.100842284,-0.100842284,120.93,116.36,121,116.21,154376610,120.5443,115.9889,120.6141,115.8394,154376610,8-Mar-21,-5.06,-0.0417
121.085,122.06,118.79,119.03,AAPL,129525780,HISTORICAL_PRICES,AAPL,3/9/2021,1.62826E+12,-0.064330423,-0.064330423,119.03,121.085,122.06,118.79,129525780,118.6504,120.6988,121.6707,118.4112,129525780,9-Mar-21,4.725,0.0406
119.98,122.17,119.45,121.69,AAPL,111943326,HISTORICAL_PRICES,AAPL,3/10/2021,1.62826E+12,-0.072869175,-0.072869175,121.69,119.98,122.17,119.45,111943326,121.3019,119.5974,121.7804,119.0691,111943326,10-Mar-21,-1.105,-0.0091
121.96,123.21,121.26,122.54,AAPL,103026514,HISTORICAL_PRICES,AAPL,3/11/2021,1.62826E+12,-0.057568967,-0.057568967,122.54,121.96,123.21,121.26,103026514,122.1492,121.5711,122.8171,120.8733,103026514,11-Mar-21,1.98,0.0165
121.03,121.17,119.16,120.4,AAPL,88105050,HISTORICAL_PRICES,AAPL,3/12/2021,1.62826E+12,-0.064755428,-0.064755428,120.4,121.03,121.17,119.16,88105050,120.016,120.644,120.7836,118.78,88105050,12-Mar-21,-0.93,-0.0076
123.99,124,120.42,121.41,AAPL,92590555,HISTORICAL_PRICES,AAPL,3/15/2021,1.62826E+12,-0.041882389,-0.041882389,121.41,123.99,124,120.42,92590555,121.0228,123.5946,123.6045,120.036,92590555,15-Mar-21,2.96,0.0245
125.57,127.22,124.715,125.7,AAPL,115227936,HISTORICAL_PRICES,AAPL,3/16/2021,1.62826E+12,-0.029673132,-0.029673132,125.7,125.57,127.22,124.715,115227936,125.2991,125.1695,126.8143,124.3173,115227936,16-Mar-21,1.58,0.0127
124.76,125.8599,122.336,124.05,AAPL,111932636,HISTORICAL_PRICES,AAPL,3/17/2021,1.62826E+12,-0.035932308,-0.035932308,124.05,124.76,125.8599,122.336,111932636,123.6544,124.3621,125.4585,121.9459,111932636,17-Mar-21,-0.81,-0.0065
120.53,123.18,120.32,122.88,AAPL,121469755,HISTORICAL_PRICES,AAPL,3/18/2021,1.62826E+12,-0.068619118,-0.068619118,122.88,120.53,123.18,120.32,121469755,122.4881,120.1456,122.7872,119.9363,121469755,18-Mar-21,-4.23,-0.0339
119.99,121.43,119.675,119.9,AAPL,185549522,HISTORICAL_PRICES,AAPL,3/19/2021,1.62826E+12,-0.072791902,-0.072791902,119.9,119.99,121.43,119.675,185549522,119.5176,119.6073,121.0427,119.2933,185549522,19-Mar-21,-0.54,-0.0045
123.39,123.87,120.26,120.33,AAPL,111912284,HISTORICAL_PRICES,AAPL,3/22/2021,1.62826E+12,-0.046518816,-0.046518816,120.33,123.39,123.87,120.26,111912284,119.9462,122.9965,123.475,119.8765,111912284,22-Mar-21,3.4,0.0283
122.54,124.24,122.14,123.33,AAPL,95467142,HISTORICAL_PRICES,AAPL,3/23/2021,1.62826E+12,-0.053087088,-0.053087088,123.33,122.54,124.24,122.14,95467142,122.9367,122.1492,123.8438,121.7505,95467142,23-Mar-21,-0.85,-0.0069
120.09,122.9,120.065,122.82,AAPL,88530485,HISTORICAL_PRICES,AAPL,3/24/2021,1.62826E+12,-0.072019164,-0.072019164,122.82,120.09,122.9,120.065,88530485,122.4283,119.707,122.5081,119.6821,88530485,24-Mar-21,-2.45,-0.02
120.59,121.66,119,119.54,AAPL,98844681,HISTORICAL_PRICES,AAPL,3/25/2021,1.62826E+12,-0.068155475,-0.068155475,119.54,120.59,121.66,119,98844681,119.1588,120.2054,121.272,118.6205,98844681,25-Mar-21,0.5,0.0042
121.21,121.48,118.92,120.35,AAPL,94071234,HISTORICAL_PRICES,AAPL,3/26/2021,1.62826E+12,-0.0633645,-0.0633645,120.35,121.21,121.48,118.92,94071234,119.9662,120.8234,121.0926,118.5407,94071234,26-Mar-21,0.62,0.0051
121.39,122.58,120.7299,121.65,AAPL,80819203,HISTORICAL_PRICES,AAPL,3/29/2021,1.62826E+12,-0.061973572,-0.061973572,121.65,121.39,122.58,120.7299,80819203,121.262,121.0029,122.1891,120.3449,80819203,29-Mar-21,0.18,0.0015
119.9,120.4031,118.86,120.11,AAPL,85671919,HISTORICAL_PRICES,AAPL,3/30/2021,1.62826E+12,-0.073487366,-0.073487366,120.11,119.9,120.4031,118.86,85671919,119.727,119.5176,120.0191,118.4809,85671919,30-Mar-21,-1.49,-0.0123
122.15,123.52,121.15,121.65,AAPL,118323826,HISTORICAL_PRICES,AAPL,3/31/2021,1.62826E+12,-0.056100765,-0.056100765,121.65,122.15,123.52,121.15,118323826,121.262,121.7604,123.1261,120.7636,118323826,31-Mar-21,2.25,0.0188
123,124.18,122.49,123.66,AAPL,75089134,HISTORICAL_PRICES,AAPL,4/1/2021,1.62826E+12,-0.049532494,-0.049532494,123.66,123,124.18,122.49,75089134,123.2656,122.6077,123.784,122.0994,75089134,1-Apr-21,0.85,0.007
125.9,126.1601,123.07,123.87,AAPL,88651175,HISTORICAL_PRICES,AAPL,4/5/2021,1.62826E+12,-0.027123097,-0.027123097,123.87,125.9,126.1601,123.07,88651175,123.475,125.4985,125.7578,122.6775,88651175,5-Apr-21,2.9,0.0236
126.21,127.13,125.65,126.5,AAPL,80171253,HISTORICAL_PRICES,AAPL,4/6/2021,1.62826E+12,-0.02472761,-0.02472761,126.5,126.21,127.13,125.65,80171253,126.0966,125.8075,126.7246,125.2493,80171253,6-Apr-21,0.31,0.0025
127.9,127.92,125.14,125.83,AAPL,83466716,HISTORICAL_PRICES,AAPL,4/7/2021,1.62826E+12,-0.011668341,-0.011668341,125.83,127.9,127.92,125.14,83466716,125.4287,127.4921,127.512,124.7409,83466716,7-Apr-21,1.69,0.0134
130.36,130.39,128.52,128.95,AAPL,88844591,HISTORICAL_PRICES,AAPL,4/8/2021,1.62826E+12,0.007341009,0.007341009,128.95,130.36,130.39,128.52,88844591,128.5388,129.9443,129.9742,128.1101,88844591,8-Apr-21,2.46,0.0192
132.995,133.04,129.47,129.8,AAPL,106686703,HISTORICAL_PRICES,AAPL,4/9/2021,1.62826E+12,0.02770265,0.02770265,129.8,132.995,133.04,129.47,106686703,129.386,132.5709,132.6157,129.0571,106686703,9-Apr-21,2.635,0.0202
131.24,132.85,130.63,132.52,AAPL,91419983,HISTORICAL_PRICES,AAPL,4/12/2021,1.62826E+12,0.014141102,0.014141102,132.52,131.24,132.85,130.63,91419983,132.0974,130.8215,132.4263,130.2134,91419983,12-Apr-21,-1.755,-0.0132
134.43,134.66,131.93,132.44,AAPL,91266545,HISTORICAL_PRICES,AAPL,4/13/2021,1.62826E+12,0.038791438,0.038791438,132.44,134.43,134.66,131.93,91266545,132.0176,134.0013,134.2305,131.5093,91266545,13-Apr-21,3.19,0.0243
132.03,135,131.655,134.94,AAPL,87222782,HISTORICAL_PRICES,AAPL,4/14/2021,1.62826E+12,0.020245731,0.020245731,134.94,132.03,135,131.655,87222782,134.5097,131.6089,134.5695,131.2351,87222782,14-Apr-21,-2.4,-0.0179
134.5,135,133.64,133.82,AAPL,89347102,HISTORICAL_PRICES,AAPL,4/15/2021,1.62826E+12,0.039332355,0.039332355,133.82,134.5,135,133.64,89347102,133.3932,134.0711,134.5695,133.2138,89347102,15-Apr-21,2.47,0.0187
134.16,134.67,133.28,134.3,AAPL,84922386,HISTORICAL_PRICES,AAPL,4/16/2021,1.62826E+12,0.036705046,0.036705046,134.3,134.16,134.67,133.28,84922386,133.8717,133.7321,134.2405,132.855,84922386,16-Apr-21,-0.34,-0.0025
134.84,135.47,133.34,133.51,AAPL,94264215,HISTORICAL_PRICES,AAPL,4/19/2021,1.62826E+12,0.041959663,0.041959663,133.51,134.84,135.47,133.34,94264215,133.0842,134.41,135.038,132.9148,94264215,19-Apr-21,0.68,0.0051
133.11,135.53,131.81,135.02,AAPL,94812349,HISTORICAL_PRICES,AAPL,4/20/2021,1.62826E+12,0.028591299,0.028591299,135.02,133.11,135.53,131.81,94812349,134.5894,132.6855,135.0978,131.3896,94812349,20-Apr-21,-1.73,-0.0128
133.5,133.75,131.3001,132.36,AAPL,68847136,HISTORICAL_PRICES,AAPL,4/21/2021,1.62826E+12,0.031604976,0.031604976,132.36,133.5,133.75,131.3001,68847136,131.9379,133.0742,133.3235,130.8814,68847136,21-Apr-21,0.39,0.0029
131.94,134.15,131.41,133.04,AAPL,84566456,HISTORICAL_PRICES,AAPL,4/22/2021,1.62826E+12,0.019550267,0.019550267,133.04,131.94,134.15,131.41,84566456,132.6157,131.5192,133.7222,130.9909,84566456,22-Apr-21,-1.56,-0.0117
134.32,135.12,132.16,132.16,AAPL,78756779,HISTORICAL_PRICES,AAPL,4/23/2021,1.62826E+12,0.037941426,0.037941426,132.16,134.32,135.12,132.16,78756779,131.7385,133.8916,134.6891,131.7385,78756779,23-Apr-21,2.38,0.018
134.72,135.06,133.56,134.83,AAPL,66905069,HISTORICAL_PRICES,AAPL,4/26/2021,1.62826E+12,0.041032378,0.041032378,134.83,134.72,135.06,133.56,66905069,134.4,134.2904,134.6293,133.1341,66905069,26-Apr-21,0.4,0.003
134.39,135.41,134.11,135.01,AAPL,66015804,HISTORICAL_PRICES,AAPL,4/27/2021,1.62826E+12,0.038482343,0.038482343,135.01,134.39,135.41,134.11,66015804,134.5794,133.9614,134.9782,133.6823,66015804,27-Apr-21,-0.33,-0.0024
133.58,135.02,133.08,134.31,AAPL,107760097,HISTORICAL_PRICES,AAPL,4/28/2021,1.62826E+12,0.032223167,0.032223167,134.31,133.58,135.02,133.08,107760097,133.8817,133.154,134.5894,132.6556,107760097,28-Apr-21,-0.81,-0.006
133.48,137.07,132.45,136.47,AAPL,151100953,HISTORICAL_PRICES,AAPL,4/29/2021,1.62826E+12,0.031450429,0.031450429,136.47,133.48,137.07,132.45,151100953,136.0348,133.0543,136.6329,132.0276,151100953,29-Apr-21,-0.1,-0.0007
131.46,133.56,131.065,131.78,AAPL,109839466,HISTORICAL_PRICES,AAPL,4/30/2021,1.62826E+12,0.015841125,0.015841125,131.78,131.46,133.56,131.065,109839466,131.3597,131.0408,133.1341,130.647,109839466,30-Apr-21,-2.02,-0.0151
132.54,134.07,131.83,132.04,AAPL,75135100,HISTORICAL_PRICES,AAPL,5/3/2021,1.62826E+12,0.024186693,0.024186693,132.04,132.54,134.07,131.83,75135100,131.6189,132.1173,133.6424,131.4096,75135100,3-May-21,1.08,0.0082
127.85,131.4899,126.7,131.19,AAPL,137564718,HISTORICAL_PRICES,AAPL,5/4/2021,1.62826E+12,-0.01205471,-0.01205471,131.19,127.85,131.4899,126.7,137564718,130.7716,127.4423,131.0706,126.2959,137564718,4-May-21,-4.69,-0.0354
128.1,130.45,127.97,129.2,AAPL,84000900,HISTORICAL_PRICES,AAPL,5/5/2021,1.62826E+12,-0.010122865,-0.010122865,129.2,128.1,130.45,127.97,84000900,128.788,127.6915,130.034,127.5619,84000900,5-May-21,0.25,0.002
129.74,129.75,127.13,127.89,AAPL,78128334,HISTORICAL_PRICES,AAPL,5/6/2021,1.62826E+12,0.002550035,0.002550035,127.89,129.74,129.75,127.13,78128334,127.4821,129.3262,129.3362,126.7246,78128334,6-May-21,1.64,0.0128
130.21,131.2582,129.475,130.85,AAPL,78973273,HISTORICAL_PRICES,AAPL,5/7/2021,1.62826E+12,0.006181902,0.006181902,130.85,130.21,131.2582,129.475,78973273,130.6542,130.0152,131.0618,129.2813,78973273,7-May-21,0.47,0.0036
126.85,129.54,126.81,129.41,AAPL,88071229,HISTORICAL_PRICES,AAPL,5/10/2021,1.62826E+12,-0.019782088,-0.019782088,129.41,126.85,129.54,126.81,88071229,129.2164,126.6602,129.3462,126.6203,88071229,10-May-21,-3.36,-0.0258
125.91,126.27,122.77,123.5,AAPL,126142826,HISTORICAL_PRICES,AAPL,5/11/2021,1.62826E+12,-0.027045823,-0.027045823,123.5,125.91,126.27,122.77,126142826,123.3152,125.7216,126.0811,122.5863,126142826,11-May-21,-0.94,-0.0074
122.77,124.64,122.25,123.4,AAPL,112172282,HISTORICAL_PRICES,AAPL,5/12/2021,1.62826E+12,-0.051309791,-0.051309791,123.4,122.77,124.64,122.25,112172282,123.2154,122.5863,124.4535,122.0671,112172282,12-May-21,-3.14,-0.0249
124.97,126.15,124.26,124.58,AAPL,105861339,HISTORICAL_PRICES,AAPL,5/13/2021,1.62826E+12,-0.034309559,-0.034309559,124.58,124.97,126.15,124.26,105861339,124.3936,124.783,125.9613,124.0741,105861339,13-May-21,2.2,0.0179
127.45,127.89,125.85,126.25,AAPL,81917951,HISTORICAL_PRICES,AAPL,5/14/2021,1.62826E+12,-0.015145661,-0.015145661,126.25,127.45,127.89,125.85,81917951,126.0611,127.2593,127.6987,125.6617,81917951,14-May-21,2.48,0.0198
126.27,126.93,125.17,126.82,AAPL,74244624,HISTORICAL_PRICES,AAPL,5/17/2021,1.62826E+12,-0.024263967,-0.024263967,126.82,126.27,126.93,125.17,74244624,126.6303,126.0811,126.7401,124.9827,74244624,17-May-21,-1.18,-0.0093
124.85,126.99,124.78,126.56,AAPL,63342929,HISTORICAL_PRICES,AAPL,5/18/2021,1.62826E+12,-0.035236844,-0.035236844,126.56,124.85,126.99,124.78,63342929,126.3707,124.6632,126.8,124.5933,63342929,18-May-21,-1.42,-0.0112
124.69,124.915,122.86,123.16,AAPL,92611989,HISTORICAL_PRICES,AAPL,5/19/2021,1.62826E+12,-0.036473225,-0.036473225,123.16,124.69,124.915,122.86,92611989,122.9758,124.5035,124.7281,122.6762,92611989,19-May-21,-0.16,-0.0013
127.31,127.72,125.1,125.23,AAPL,76857123,HISTORICAL_PRICES,AAPL,5/20/2021,1.62826E+12,-0.016227494,-0.016227494,125.23,127.31,127.72,125.1,76857123,125.0427,127.1195,127.5289,124.9129,76857123,20-May-21,2.62,0.021
125.43,128,125.21,127.82,AAPL,79295436,HISTORICAL_PRICES,AAPL,5/21/2021,1.62826E+12,-0.030754965,-0.030754965,127.82,125.43,128,125.21,79295436,127.6288,125.2424,127.8085,125.0227,79295436,21-May-21,-1.88,-0.0148
127.1,127.94,125.94,126.01,AAPL,63092945,HISTORICAL_PRICES,AAPL,5/24/2021,1.62826E+12,-0.017850243,-0.017850243,126.01,127.1,127.94,125.94,63092945,125.8215,126.9099,127.7486,125.7516,63092945,24-May-21,1.67,0.0133
126.9,128.32,126.32,127.82,AAPL,72009482,HISTORICAL_PRICES,AAPL,5/25/2021,1.62826E+12,-0.019395719,-0.019395719,127.82,126.9,128.32,126.32,72009482,127.6288,126.7102,128.128,126.131,72009482,25-May-21,-0.2,-0.0016
126.85,127.39,126.42,126.955,AAPL,56575920,HISTORICAL_PRICES,AAPL,5/26/2021,1.62826E+12,-0.019782088,-0.019782088,126.955,126.85,127.39,126.42,56575920,126.7651,126.6602,127.1994,126.2309,56575920,26-May-21,-0.05,-0.0004
125.28,127.64,125.08,126.44,AAPL,94625601,HISTORICAL_PRICES,AAPL,5/27/2021,1.62826E+12,-0.031914072,-0.031914072,126.44,125.28,127.64,125.08,94625601,126.2508,125.0926,127.4491,124.8929,94625601,27-May-21,-1.57,-0.0124
124.61,125.8,124.55,125.57,AAPL,71311109,HISTORICAL_PRICES,AAPL,5/28/2021,1.62826E+12,-0.037091415,-0.037091415,125.57,124.61,125.8,124.55,71311109,125.3821,124.4236,125.6118,124.3637,71311109,28-May-21,-0.67,-0.0053
124.28,125.35,123.94,125.08,AAPL,67637118,HISTORICAL_PRICES,AAPL,6/1/2021,1.62826E+12,-0.03964145,-0.03964145,125.08,124.28,125.35,123.94,67637118,124.8929,124.0941,125.1625,123.7546,67637118,1-Jun-21,-0.33,-0.0026
125.06,125.24,124.05,124.28,AAPL,59278862,HISTORICAL_PRICES,AAPL,6/2/2021,1.62826E+12,-0.033614095,-0.033614095,124.28,125.06,125.24,124.05,59278862,124.0941,124.8729,125.0526,123.8644,59278862,2-Jun-21,0.78,0.0063
123.54,124.85,123.13,124.68,AAPL,76229170,HISTORICAL_PRICES,AAPL,6/3/2021,1.62826E+12,-0.045359709,-0.045359709,124.68,123.54,124.85,123.13,76229170,124.4935,123.3552,124.6632,122.9458,76229170,3-Jun-21,-1.52,-0.0122
125.89,126.16,123.85,124.07,AAPL,75169343,HISTORICAL_PRICES,AAPL,6/4/2021,1.62826E+12,-0.027200371,-0.027200371,124.07,125.89,126.16,123.85,75169343,123.8844,125.7017,125.9713,123.6647,75169343,4-Jun-21,2.35,0.019
125.9,126.32,124.8321,126.17,AAPL,71057550,HISTORICAL_PRICES,AAPL,6/7/2021,1.62826E+12,-0.027123097,-0.027123097,126.17,125.9,126.32,124.8321,71057550,125.9813,125.7117,126.131,124.6454,71057550,7-Jun-21,0.01,0.0001
126.74,128.46,126.2101,126.6,AAPL,74403774,HISTORICAL_PRICES,AAPL,6/8/2021,1.62826E+12,-0.0206321,-0.0206321,126.6,126.74,128.46,126.2101,74403774,126.4106,126.5504,128.2678,126.0213,74403774,8-Jun-21,0.84,0.0067
127.13,127.75,126.52,127.21,AAPL,56877937,HISTORICAL_PRICES,AAPL,6/9/2021,1.62826E+12,-0.017618422,-0.017618422,127.21,127.13,127.75,126.52,56877937,127.0197,126.9398,127.5589,126.3307,56877937,9-Jun-21,0.39,0.0031
126.11,128.19,125.94,127.02,AAPL,71186421,HISTORICAL_PRICES,AAPL,6/10/2021,1.62826E+12,-0.025500348,-0.025500348,127.02,126.11,128.19,125.94,71186421,126.83,125.9213,127.9982,125.7516,71186421,10-Jun-21,-1.02,-0.008
127.35,127.44,126.1,126.53,AAPL,53522373,HISTORICAL_PRICES,AAPL,6/11/2021,1.62826E+12,-0.015918399,-0.015918399,126.53,127.35,127.44,126.1,53522373,126.3407,127.1595,127.2494,125.9114,53522373,11-Jun-21,1.24,0.0098
130.48,130.54,127.07,127.82,AAPL,96906490,HISTORICAL_PRICES,AAPL,6/14/2021,1.62826E+12,0.008268295,0.008268295,127.82,130.48,130.54,127.07,96906490,127.6288,130.2848,130.3447,126.8799,96906490,14-Jun-21,3.13,0.0246
129.64,130.6,129.39,129.94,AAPL,62746332,HISTORICAL_PRICES,AAPL,6/15/2021,1.62826E+12,0.001777297,0.001777297,129.94,129.64,130.6,129.39,62746332,129.7456,129.4461,130.4046,129.1964,62746332,15-Jun-21,-0.84,-0.0064
130.15,130.89,128.461,130.37,AAPL,91815026,HISTORICAL_PRICES,AAPL,6/16/2021,1.62826E+12,0.00571826,0.00571826,130.37,130.15,130.89,128.461,91815026,130.175,129.9553,130.6942,128.2688,91815026,16-Jun-21,0.51,0.0039
131.79,132.55,129.65,129.8,AAPL,96721669,HISTORICAL_PRICES,AAPL,6/17/2021,1.62826E+12,0.01839116,0.01839116,129.8,131.79,132.55,129.65,96721669,129.6058,131.5928,132.3517,129.456,96721669,17-Jun-21,1.64,0.0126
130.46,131.51,130.24,130.71,AAPL,108953309,HISTORICAL_PRICES,AAPL,6/18/2021,1.62826E+12,0.008113747,0.008113747,130.71,130.46,131.51,130.24,108953309,130.5145,130.2648,131.3133,130.0452,108953309,18-Jun-21,-1.33,-0.0101
132.3,132.41,129.21,130.3,AAPL,79663316,HISTORICAL_PRICES,AAPL,6/21/2021,1.62826E+12,0.022332123,0.022332123,130.3,132.3,132.41,129.21,79663316,130.1051,132.1021,132.2119,129.0167,79663316,21-Jun-21,1.84,0.0141
133.98,134.08,131.62,132.13,AAPL,74783618,HISTORICAL_PRICES,AAPL,6/22/2021,1.62826E+12,0.035314118,0.035314118,132.13,133.98,134.08,131.62,74783618,131.9323,133.7796,133.8794,131.4231,74783618,22-Jun-21,1.68,0.0127
133.7,134.32,133.23,133.77,AAPL,60214200,HISTORICAL_PRICES,AAPL,6/23/2021,1.62826E+12,0.033150452,0.033150452,133.77,133.7,134.32,133.23,60214200,133.5699,133.5,134.1191,133.0307,60214200,23-Jun-21,-0.28,-0.0021
133.41,134.64,132.93,134.45,AAPL,68710998,HISTORICAL_PRICES,AAPL,6/24/2021,1.62826E+12,0.030909512,0.030909512,134.45,133.41,134.64,132.93,68710998,134.2489,133.2104,134.4386,132.7311,68710998,24-Jun-21,-0.29,-0.0022
133.11,133.89,132.81,133.46,AAPL,70783746,HISTORICAL_PRICES,AAPL,6/25/2021,1.62826E+12,0.028591299,0.028591299,133.46,133.11,133.89,132.81,70783746,133.2603,132.9109,133.6897,132.6113,70783746,25-Jun-21,-0.3,-0.0022
134.78,135.245,133.35,133.41,AAPL,62111303,HISTORICAL_PRICES,AAPL,6/28/2021,1.62826E+12,0.04149602,0.04149602,133.41,134.78,135.245,133.35,62111303,133.2104,134.5784,135.0427,133.1505,62111303,28-Jun-21,1.67,0.0125
136.33,136.49,134.35,134.8,AAPL,64556081,HISTORICAL_PRICES,AAPL,6/29/2021,1.62826E+12,0.053473456,0.053473456,134.8,136.33,136.49,134.35,64556081,134.5983,136.1261,136.2858,134.149,64556081,29-Jun-21,1.55,0.0115
136.96,137.41,135.87,136.17,AAPL,63261393,HISTORICAL_PRICES,AAPL,6/30/2021,1.62826E+12,0.058341705,0.058341705,136.17,136.96,137.41,135.87,63261393,135.9663,136.7551,137.2044,135.6667,63261393,30-Jun-21,0.63,0.0046
137.27,137.33,135.76,136.6,AAPL,52485781,HISTORICAL_PRICES,AAPL,7/1/2021,1.62826E+12,0.060737192,0.060737192,136.6,137.27,137.33,135.76,52485781,136.3956,137.0646,137.1246,135.5569,52485781,1-Jul-21,0.31,0.0023
139.96,140,137.745,137.9,AAPL,78945572,HISTORICAL_PRICES,AAPL,7/2/2021,1.62826E+12,0.081523839,0.081523839,137.9,139.96,140,137.745,78945572,137.6937,139.7506,139.7906,137.5389,78945572,2-Jul-21,2.69,0.0196
142.02,143.15,140.07,140.07,AAPL,108181793,HISTORICAL_PRICES,AAPL,7/6/2021,1.62826E+12,0.097442238,0.097442238,140.07,142.02,143.15,140.07,108181793,139.8605,141.8075,142.9358,139.8605,108181793,6-Jul-21,2.06,0.0147
144.57,144.89,142.66,143.535,AAPL,104911589,HISTORICAL_PRICES,AAPL,7/7/2021,1.62826E+12,0.117147052,0.117147052,143.535,144.57,144.89,142.66,104911589,143.3203,144.3537,144.6732,142.4466,104911589,7-Jul-21,2.55,0.018
143.24,144.06,140.665,141.58,AAPL,105575458,HISTORICAL_PRICES,AAPL,7/8/2021,1.62826E+12,0.106869639,0.106869639,141.58,143.24,144.06,140.665,105575458,141.3682,143.0257,143.8445,140.4546,105575458,8-Jul-21,-1.33,-0.0092
145.11,145.65,142.6522,142.75,AAPL,99890800,HISTORICAL_PRICES,AAPL,7/9/2021,1.62826E+12,0.121319836,0.121319836,142.75,145.11,145.65,142.6522,99890800,142.5364,144.8929,145.4321,142.4388,99890800,9-Jul-21,1.87,0.0131
144.5,146.32,144,146.21,AAPL,76299719,HISTORICAL_PRICES,AAPL,7/12/2021,1.62826E+12,0.116606136,0.116606136,146.21,144.5,146.32,144,76299719,145.9913,144.2838,146.1011,143.7846,76299719,12-Jul-21,-0.61,-0.0042
145.64,147.46,143.63,144.03,AAPL,100827099,HISTORICAL_PRICES,AAPL,7/13/2021,1.62826E+12,0.125415347,0.125415347,144.03,145.64,147.46,143.63,100827099,143.8145,145.4221,147.2394,143.4151,100827099,13-Jul-21,1.14,0.0079
149.15,149.57,147.68,148.1,AAPL,127050785,HISTORICAL_PRICES,AAPL,7/14/2021,1.62826E+12,0.152538444,0.152538444,148.1,149.15,149.57,147.68,127050785,147.8784,148.9269,149.3462,147.4591,127050785,14-Jul-21,3.51,0.0241
148.48,150,147.09,149.24,AAPL,106820297,HISTORICAL_PRICES,AAPL,7/15/2021,1.62826E+12,0.1473611,0.1473611,149.24,148.48,150,147.09,106820297,149.0167,148.2579,149.7756,146.87,106820297,15-Jul-21,-0.67,-0.0045
146.39,149.76,145.88,148.46,AAPL,93251426,HISTORICAL_PRICES,AAPL,7/16/2021,1.62826E+12,0.13121088,0.13121088,148.46,146.39,149.76,145.88,93251426,148.2379,146.171,149.536,145.6618,93251426,16-Jul-21,-2.09,-0.0141
142.45,144.07,141.67,143.75,AAPL,121434571,HISTORICAL_PRICES,AAPL,7/19/2021,1.62826E+12,0.10076501,0.10076501,143.75,142.45,144.07,141.67,121434571,143.535,142.2369,143.8545,141.4581,121434571,19-Jul-21,-3.94,-0.0269
146.15,147.0997,142.96,143.46,AAPL,96350036,HISTORICAL_PRICES,AAPL,7/20/2021,1.62826E+12,0.129356309,0.129356309,143.46,146.15,147.0997,142.96,96350036,143.2454,145.9314,146.8796,142.7461,96350036,20-Jul-21,3.7,0.026
145.4,146.13,144.63,145.53,AAPL,74993460,HISTORICAL_PRICES,AAPL,7/21/2021,1.62826E+12,0.123560776,0.123560776,145.53,145.4,146.13,144.63,74993460,145.3123,145.1825,145.9114,144.4136,74993460,21-Jul-21,-0.75,-0.0051
146.8,148.195,145.81,145.935,AAPL,77338156,HISTORICAL_PRICES,AAPL,7/22/2021,1.62826E+12,0.134379105,0.134379105,145.935,146.8,148.195,145.81,77338156,145.7167,146.5804,147.9733,145.5919,77338156,22-Jul-21,1.4,0.0096
148.56,148.7177,146.92,147.55,AAPL,71447416,HISTORICAL_PRICES,AAPL,7/23/2021,1.62826E+12,0.147979291,0.147979291,147.55,148.56,148.7177,146.92,71447416,147.3293,148.3378,148.4952,146.7002,71447416,23-Jul-21,1.76,0.012
148.99,149.83,147.7,148.27,AAPL,72434089,HISTORICAL_PRICES,AAPL,7/26/2021,1.62826E+12,0.151302063,0.151302063,148.27,148.99,149.83,147.7,72434089,148.0482,148.7671,149.6059,147.479,72434089,26-Jul-21,0.43,0.0029
